bok choy	asian food	cabbage	food	food	leafy green vegetable	lettuce	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable
bolo tie	accessory	accessory	accessory	accessory	apparel	apparel accessory	clothing	clothing	clothing	clothing	clothing	fashion accessory	male accessory	men's accessory	men's accessory	men's accessory	men's accessory	neckwear	semi-formal clothing accessory  rural	tie
bologna	cold cut	cold cuts	deli meat	deli meat	deli meat	food	food	food	food	food	food	food	lunch meat	lunch meat	lunch meat	meat	meat	processed meat	sandwich meat	sausage include
bolt	a metal piece used like a screw	construction material	fastener	fastener	fastening part	hardware	hardware	hardware	hardware	hardware	hardware	round object	screw	screw	securing device	tool	tool	tool	tool and accessory	work part
bomb	explosive	explosive	explosive	instrument of war	military	military equipment	munition	war	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weaponry
bone	anatomy	body part	body part	body part	body part	body part	body part	carcass	dog toy	dog toy	dog toy	dog toy	dog toy	fossil	human anatomy	organic material	osteo	osteo	skeleton	structure
bongo	drum	drum	drum	music	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical percussion instrument	percussion instrument	percussion instrument
bonnet	accessory	apparel	clothing	clothing	clothing	clothing	clothing accessory	female headwear	feminine hat	hat	hat	hat	hat	hat	head covering	head gear	head piece	headgear	headwear	prairie gear
bonsai	decorative item	decorative plant	decorative tree	hobby	home decor	japanese art	japanese art	plant	plant	plant	plant	table tree	tree	tree	tree	tree	tree	tree	tree art	vegetation
book	book	book	book	education	entertainment	entertainment	form of communication	knowledge repository	knowledge source	learning material	library	library item	literature	literature	media	object	printed material	pursuit of knowledge	registros	shelf
bookmark	book	book	book	book	book	book	book accessory	book accessory	book accessory	book fashion	gift card	office supply	paper product	placard	reading	reading	reading	reading accessory	reading accessory	reading tool
bookshelf	book storage item	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	home accessory	household	library	library	literary storage system	living room decoration	shelf	shelf	to hold item	wood
boomerang	hunting weapon	it like equipment	outdoor toy	outdoors throwing toy	playing kid	sport	sport	tool	toy	toy	toy	toy	toy	toy	weapon	weapon	weapon	weapon	weapon	weapon
boot	clothing	foot wear	foot wear	footwear	footwear	footwear	footwear	footwear	footwear	shoe	shoe	shoe	shoe	shoe	shoe	shoe	shoe	shoe	shoe	winter shoe
bottle	beverage container	container	container	container	container	container	container for liquids	drink holder	glass	glass	glass container	glass container	glass product	glass vessel	home decor	liquid container	liquid storage	storage container	storage equipment	to hold liquid
bottle opener	device to pop top off bottle	kitchen accessory	kitchen equipment	kitchen tool	kitchen tool	kitchen tool	kitchen tool	kitchen tool	kitchen tool	kitchen utensil	kitchen utensil	kitchen utensil	kitchen utensil	tool	tool	tool	tool	tool	utensil	utensil
boulder	boulder	earth	geology	large mass	large rock	large rock	large round rock	natural feature	nature	nature	rock	rock	rock	rock	rock	rock	rock	rock	rock formation	stone
bouquet	decoration	decoration	decoration	decoration	floral arrangement	floral creation	floral fandangle	flower	flower	flower	flower	flower	flower	flower arrangement	vegetation	wedding	wedding accessory	wedding decoration	wedding flowers	wedding gear
bow	accessory	accessory	accessory	hair	hair	hair accessory	hair accessory	hair accessory	hair accessory	hair accessory	hair accessory	hair accessory	hair accessory	hair accessory	hair accessory	hair device	hair supply	hair tie	jewelry	women
bow	arrow	boating	entertainment	hunting	hunting equipment	projectile arm	sporting equipment	sports	sports	sports equipment	toy	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon
bow	accessory	bow	decoration	decoration	decoration	decoration	decoration	gift	gift band	gift box decoration	gift giving	gift wrap	gift wrap	gift wrapping accessory	packaging	paper product	present accessory	present decorative	present ornamentation	present
bowl	concave container	container	dinnerware	dinnerware	dinnerware	dish	dish	dish	dish	dish	dishware	food holder	food holder	kitchen	kitchen	kitchenware	kitchenware	serve	utensil	vessel
bowler hat	accessory	accessory	accessory	apparel	bowler hat	cape	clothing	clothing	dresswear	hat	hat	hat	hat	hat	hat	hat	head	head accessory	headwear	men's apparel
bowling ball	bowling item	fun item	game	sport	sport	sport	sport	sport	sport	sport	sport equipment	sport equipment	sporting good	sports accessory	sports equipment	sports equipment	sports equipment	sports equipment	sports equipment	sports tool
bowtie	accessory	accessory	accessory	accessory	apparel	bowtie	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing accessory	clothing accessory	fancy	male clothing accessory	men's neckwear	men's wear	suit accessory
box	a container made of paper shaped like a cube	box	cardboard container	container	container	container	moving supply	package	packaging	packing	packing box	packing supply	shipping container	storage	storage	storage	storage container	storage device	storage device	storage item
boxer shorts	20th-century fashion	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	garment	male apparel	men's apparel	men's clothing	men's underwear	under clothing	under garment	underwear	underwear	underwear	underwear
boxing gloves	athletic equipment	boxing	boxing	fighting gear	fighting gear	fighting hand cover gear	hand covers for sporting event	sport	sport equipment	sporting equipment	sporting good	sporting good	sporting good	sports equipment	sports equipment	sports equipment	sports equipment	sports equipment	sports equipment	sports item
boy	animal	child	child	childhood	gender	gender	gender	human	human	human	human	humans	male	non-adult male	person	person	person	person	person	young human
bra	bra	clothing	clothing	clothing	clothing	clothing	clothing accessory	fashion	female clothing	female clothing	female clothing	intimate	intimate garment	lingerie	lingerie	under garment	under garment	undergarment	underwear	underwear
brace	body aid	body aid	brace	cloth	healthcare	healthcare	medical	medical	medical assistance device	medical care	medical device	medical device	medical equipment	medical gear	pain support	personal safety attire	prosthetics	supports a body part	tool	tool
bracelet	accessory	accessory	accessory	accessory	accessory	bracelet	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry for arm	modern style for occasion	wristlet
bracelet	accessory	accessory	apparel accessory	fashion statement	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry
bracket	brace	building supply	construction component	construction supply	decoration	decoration	furniture	hardware	hardware	hardware	hardware	household support	housing	positioning device	shelving	shelving accessory	shelving piece	support tool	tool	tool
braid	hair	hair	hair do	hair style	hair style	hair style	hair style	hair style	hairdo	hairdo	hairstyle	hairstyle	hairstyle	hairstyle	hairstyle	hairstyle	hairstyle	hairstyle	hairstyle	hairstyle
brake	auto	auto part	bicycle	bicycle part	bike part	car	car	car accessory	car part	car part	car part	car part	equipment	machinery	mechanical part	mechanical part	safety device	stopper	tool	vehicle part
branch	plant	plant	plant	plant	plant anatomy	plant part	subfields by academic discipline	tree	tree	tree	tree	tree part	tree part	tree part	tree part	tree part	tree part	tree part	tree part	tree part
brass knuckles	accessory	brass knuckle	fight	fighting	fighting tool	something to fight with	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weaponry
bread	baked good	baked good	baking	bread	carbohydrate	cuisine	food	food	food	food	food	food	food	food	food	food	food made from dough	grain	snack	wheat pan
breadbox	bread cabinet	container	container	container	food storage	food storage	food storage	kitchen accessory	kitchen decor	kitchen furniture	kitchen item	kitchen storage	kitchenware	storage	storage	storage	storage	storage	storage device	storage solution
breadstick	baked good	bread	bread	food	food	food	food	food	food	food	food	food	food	food	food	food	food	side dish	side dish	snack
breakfast	first meal	food	food	food	food	food	food	food item	meal	meal	meal	meal	meal	meal	meal	meal	meal	meal	meal	meal
breathalyzer	alcohol	alcohol	alcohol level test	alcohol monitor	chemical analyzer	device	gadget	intoxication	law enforcement	law enforcement device	medical equipment	medical equipment	monitor	police tool	safety	technology	test	tester	tool	tracking instrument
brick	building	building	building material	building material	building material	building material	building material	building material	building material	building tool	chimney construction material	concrete	construction	construction	construction	construction	construction material	house	outdoor item	red thing
briefcase	accessory	accessory	accessory	bag	bag	bag	business necessity	carry papers	carrying case for document	handbag	luggage	luggage	luggage	luggage	office accessory	office supply	organizer	travel accessory	travel accessory	work
broccoli	food	food	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable
brooch	accessory	accessory	accessory	accessory	accessory	accessory	brooch	brooch	clothing fastener	fashion statement	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	jewelry	lapel
broom	clean	cleaning	cleaning	cleaning	cleaning device	cleaning device	cleaning supply	cleaning tool	cleaning tool	cleaning tool	cleaning tool	cleaning tool	cleaning tool	cleaning tool	cleaning tool	cleaning tool	houseware	tool	tool	tool
brownie	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert	dessert food	dessert food	food	food	junk food	snack food	sweets
brush	beauty tool	brush	grooming	grooming device	grooming tool	grooming tool	hair	hair	hair accessory	hair care	hair care	hair care	hair care tool	hair product	hair styling	hair tool	hygiene product	personal grooming	personal grooming	tool
brussels sprouts	food	food	food	food	food	food	miniature cabbage	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable	vegetable
